country,year,tiva2022_gfcf_import_content_raw,trade_z,liq_fa_net_worth_raw,liq_z,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,log_gdp_pc_z
BEL,2024,,,-2.08225330501,-1.6385731983,39616.595025,10.5870033757,0.982029331079
BGR,1995,0.35223,-0.764526059434,,,8326.40869,9.02718751255,-3.08351573908
BGR,1996,0.46338,0.337650918045,-0.124645142909,1.66832659176,8805.16889,9.08309420189,-2.9377990743
BGR,1997,0.44927,0.197734434444,-0.226534322931,1.49620976341,7608.44312,8.93701384648,-3.31854675279
BGR,1998,0.36557,-0.632244989892,-0.224544926846,1.49957036111,7949.69081,8.98088831507,-3.2041911845
BGR,1999,0.45448,0.249397430869,-0.287733712376,1.39282837584,7323.10903,8.89879024766,-3.41817374559
BGR,2000,0.43905,0.0963916660245,-0.344577562327,1.29680460607,7697.03123,8.94858997895,-3.28837441681
BGR,2001,0.44322,0.137741895409,-0.357509760897,1.27495882223,8250.7506,9.01805945701,-3.10730734299
BGR,2002,0.45624,0.266849805861,-0.376369555392,1.2430998161,8784.55075,9.08074986101,-2.943909426
BGR,2003,0.47971,0.499581192829,-0.39580706766,1.2102648972,9298.08222,9.13756344497,-2.79582900725
BGR,2004,0.5259,0.957606875148,-0.393880492291,1.21351937468,9957.51324,9.20608264471,-2.61723876384
BGR,2005,0.52435,0.942236885808,-0.371328499703,1.25161544569,10716.88982,9.2795762638,-2.42568306304
BGR,2006,0.50315,0.732015096132,-0.30047866441,1.3712988992,11506.66942,9.35068209581,-2.24035095326
BGR,2007,0.49284,0.629779876718,-0.565974211593,0.922809162468,12335.23908,9.42021541102,-2.05911749261
BGR,2008,0.50535,0.753830564872,-0.625923251025,0.821539935178,13153.84913,9.48446970428,-1.89164341355
BGR,2009,0.37736,-0.51533390969,-0.797001905546,0.532544426439,12777.65544,9.4554532557,-1.9672726479
BGR,2010,0.41077,-0.184036268506,-0.836025114,0.466624268185,13064.03791,9.47761853651,-1.90950047732
BGR,2011,0.44146,0.120289520417,-0.812563887442,0.506256267418,13674.54453,9.52329131997,-1.79045773387
BGR,2012,0.48085,0.510885572085,-0.8392506378,0.461175535296,13935.24169,9.54217628386,-1.74123546754
BGR,2013,0.50478,0.748178375244,-0.993539489484,0.2005422885,14062.61986,9.55127548229,-1.71751907756
BGR,2014,0.53037,1.00193194118,-1.08031563778,0.0539552277448,14369.62047,9.57287156745,-1.66123047348
BGR,2015,0.50798,0.779909966138,-1.12181338993,-0.0161450663387,15047.92233,9.61899520948,-1.54101260039
BGR,2016,0.49576,0.658734953409,-1.16984743002,-0.0972868188968,15705.95551,9.66179525126,-1.42945744639
BGR,2017,0.49526,0.653776892332,-1.16565017809,-0.0901965891986,16352.28178,9.702122725,-1.3243468587
BGR,2018,0.51176,0.817392907882,-1.13750252233,-0.0426480150176,16964.36097,9.73887000896,-1.22856777178
BGR,2019,0.49766,0.677575585503,-1.09259180579,0.0332176469682,17858.10492,9.7902127413,-1.09474672452
BGR,2020,0.49174,0.618872142348,-1.11655209876,-0.00725740280719,17473,9.76841211134,-1.15156845953
BGR,2021,0.48208,0.523082402335,-1.16146860488,-0.0831328448651,18966.41731,9.85042518426,-0.937807430321
BGR,2022,0.50027,0.703456664326,-0.922218401407,0.32102180823,19869.94614,9.89696362492,-0.816508415177
BGR,2023,,,-0.900715259756,0.357346102329,20262.04026,9.91650447658,-0.765576625724
BGR,2024,,,-0.883313670691,0.386741827347,20965.15378,9.95061699466,-0.676664861859
CYP,1995,0.45963,0.300465459965,-0.924078462349,0.317879690591,19670.108744,9.88685543979,-0.84285465464
CYP,1996,0.45873,0.291540950026,-0.907060747012,0.346626954912,19601.035476,9.88333767423,-0.852023451258
CYP,1997,0.47031,0.406369644576,-0.866287154012,0.415503959383,19835.177538,9.89521228365,-0.821073157105
CYP,1998,0.46006,0.304729392492,-0.778467320761,0.563854070381,20790.237842,9.942238821,-0.698501953936
CYP,1999,0.46663,0.369878315047,-1.50600119922,-0.665136325411,21585.940134,9.97979746201,-0.600608124665
CYP,2000,0.48791,0.580893394496,-1.11795901746,-0.00963404754749,22633.188776,10.0271726379,-0.477128220736
CYP,2001,0.4803,0.5054317049,-1.12220220807,-0.0168018794045,23276.059664,10.0551806291,-0.404127456294
CYP,2002,0.49173,0.618772981127,-1.44782752628,-0.566866145209,23866.717688,10.080240202,-0.33881152661
CYP,2003,0.44386,0.144088213588,-1.50603280166,-0.665189709991,24196.311392,10.0939554787,-0.303063668963
CYP,2004,0.43514,0.0576196284002,-1.07468072894,0.0634740268714,25074.684052,10.1296140126,-0.21012232876
CYP,2005,0.40287,-0.262373633527,-1.32894483121,-0.366042933,25915.800658,10.1626081257,-0.124125605138
CYP,2006,0.4131,-0.160931703886,-1.39866451875,-0.483817278523,26688.38788,10.1919838389,-0.047559973933
CYP,2007,0.42393,-0.0535401009524,-1.47439599795,-0.611747074453,27458.255682,10.2204221552,0.0265624010921
CYP,2008,0.38744,-0.415379398372,-1.14982508746,-0.0634639723688,27753.856636,10.2311300874,0.0544718371427
CYP,2009,0.38408,-0.448697568811,-1.30962490964,-0.333406654804,26474.097584,10.1839220843,-0.0685723431203
CYP,2010,0.43344,0.0407622207374,-1.23528988598,-0.207835828678,26379.461768,10.180341023,-0.0779061153477
CYP,2011,0.43917,0.0975816006831,-1.20508507863,-0.156812200456,25822.25261,10.1589919034,-0.133551021898
CYP,2012,0.41718,-0.120473925496,-1.23518368436,-0.207656427035,24598.785552,10.1104523529,-0.260065782412
CYP,2013,0.46236,0.327536473447,-1.24837170114,-0.22993435311,23005.205432,10.0434757924,-0.434635250275
CYP,2014,0.48489,0.550946705589,-1.15867023589,-0.0784056854559,22622.85498,10.0267159566,-0.478318527081
CYP,2015,0.46007,0.304828553713,-1.11860099642,-0.0107185138627,23344.86099,10.0581321528,-0.396434527351
CYP,2016,0.47962,0.498688741835,-1.0547760048,0.09709818587,24748.625594,10.1165252349,-0.244237263117
CYP,2017,0.49588,0.659924888068,-1.06453201,0.0806178032295,25950.609234,10.1639503655,-0.120627155897
CYP,2018,0.43634,0.0695189749857,-1.02196920368,0.152517245632,27261.641616,10.2132359241,0.00783201960859
CYP,2019,0.42177,-0.0749589248062,-1.05716446803,0.0930634618996,28479.941776,10.2569553211,0.12178340528
CYP,2020,0.47972,0.49968035405,-1.22543980405,-0.191196526455,27194.2,10.2107589943,0.00137608446934
CYP,2021,0.48153,0.51762853515,-1.1810482128,-0.116207799585,29843.730906,10.3037300769,0.243698358205
CYP,2022,0.52716,0.970101189062,-1.03778326486,0.125803260371,31853.92617,10.368915924,0.413600463903
CYP,2023,,,-1.02147710178,0.153348531334,32377.142578,10.3852079768,0.456064498555
CYP,2024,,,-1.0740605461,0.0645216739705,33068.419142,10.4063340014,0.511127924481
CZE,1995,0.40258,-0.265249308952,-1.00472443324,0.181648063968,17052.031862,9.7440246464,-1.21513258924
CZE,1996,0.38192,-0.470116392665,-1.00084618841,0.188199409264,17789.364976,9.78635608446,-1.10479881627
CZE,1997,0.39821,-0.308582762768,-0.992159435682,0.202873551577,17703.581068,9.78152221832,-1.11739793205
CZE,1998,0.39505,-0.339917708776,-1.10418865485,0.0136276092544,17648.726052,9.7784188814,-1.12548655099
CZE,1999,0.41373,-0.154684546929,-1.07575353341,0.0616617863371,17913.080544,9.7932864816,-1.08673524698
CZE,2000,0.46243,0.328230601998,-1.00557490669,0.180211397263,18650.413658,9.83362360488,-0.981599508496
CZE,2001,0.45918,0.296003204996,-1.04174806035,0.119105708915,19285.039508,9.86708491928,-0.894385059017
CZE,2002,0.4204,-0.088544012158,-0.944930230227,0.282655733031,19621.755936,9.88439422636,-0.849269626009
CZE,2003,0.40587,-0.232625267064,-0.761975415217,0.591713107771,20267.761284,9.91678678855,-0.764840800387
CZE,2004,0.44356,0.141113376942,-0.771405082274,0.575783993551,21216.92813,9.96255463873,-0.645550272541
CZE,2005,0.44585,0.163821296675,-0.735476205139,0.636477036497,22509.52239,10.021693716,-0.491408626914
CZE,2006,0.44098,0.115529781783,-0.719996146405,0.66262680639,23924.081526,10.0826408259,-0.332554477571
CZE,2007,0.44202,0.125842548824,-0.724476682446,0.655058037532,25100.254768,10.1306332752,-0.207465696038
CZE,2008,0.42445,-0.048383717432,-0.631841890317,0.811541842909,25491.826212,10.1461131391,-0.167118571918
CZE,2009,0.40143,-0.27665284943,-0.724898176319,0.654346026809,24125.702888,10.091033061,-0.310680735209
CZE,2010,0.43763,0.082310772565,-0.770959856708,0.576536093159,24719.77104,10.1153586494,-0.247277882249
CZE,2011,0.45189,0.223714674489,-0.736305093803,0.635076832002,25207.338762,10.1348904518,-0.196369678959
CZE,2012,0.4848,0.550054254595,-0.835488527681,0.467530699421,24988.794044,10.1261827651,-0.21906562247
CZE,2013,0.48568,0.558780442091,-0.839450987724,0.460837093144,24989.085826,10.1261944416,-0.219035188675
CZE,2014,0.50256,0.72616458406,-0.872701999792,0.404667647716,25546.681228,10.148262694,-0.161515915494
CZE,2015,0.49936,0.694432993166,-0.90411388675,0.351604953967,26803.969866,10.1963052849,-0.0362964436554
CZE,2016,0.49395,0.64078677231,-0.94215943541,0.287336312616,27479.736978,10.2212041749,0.0286006778741
CZE,2017,0.48737,0.575538688533,-0.95881745686,0.259196663067,28881.165924,10.2709449635,0.158246376937
CZE,2018,0.48651,0.56701082348,-0.958767319234,0.259281358313,29661.390992,10.2976015125,0.227724706945
CZE,2019,0.48042,0.506621639559,-0.986323416012,0.212732078221,30672.12384,10.3311095028,0.315060813807
CZE,2020,0.46282,0.332097889638,-1.12737834675,-0.0255456986516,29178.2,10.2811771341,0.184915775283
CZE,2021,0.45294,0.234126602751,-1.14151203009,-0.0494210968879,30357.582844,10.3208016119,0.288194055823
CZE,2022,0.45655,0.269923803729,-1.08389214738,0.0479135902712,30471.377824,10.32454309,0.297945942754
CZE,2023,,,-1.05968992078,0.0887973276855,30153.627226,10.3140605009,0.270623847037
CZE,2024,,,-1.13722210879,-0.0421743249682,30482.46554,10.3249068969,0.29889417877
DEU,1995,0.20101,-2.26404205165,-0.733526204253,0.639771085657,28456.421448,10.256129124,0.119629983417
DEU,1996,0.21317,-2.14346200625,-0.765571718023,0.585638034513,28696.039281,10.2645143881,0.141485556054
DEU,1997,0.23021,-1.97449128473,-0.83850979689,0.462427004665,29212.489761,10.2823516283,0.187977007994
DEU,1998,0.24044,-1.87304935509,-0.892301635435,0.371558861063,29848.179543,10.3038791301,0.244086854548
DEU,1999,0.2556,-1.72272094323,-0.94908484335,0.275637531162,30492.603414,10.3252394222,0.299760881243
DEU,2000,0.28076,-1.47323130982,-0.940585351652,0.289995341807,31356.518739,10.3531774587,0.372579314102
DEU,2001,0.27718,-1.50873102713,-0.94807540776,0.277342725492,31846.007466,10.3686672989,0.412952440673
DEU,2002,0.26475,-1.63198842551,-0.909067807283,0.34323651789,31749.552744,10.3656339174,0.40504615555
DEU,2003,0.26655,-1.61413940564,-0.990483798269,0.20570413081,31592.718885,10.360681958,0.392139238328
DEU,2004,0.28117,-1.46916569974,-1.0377102013,0.125926683358,31996.005951,10.37336636,0.425200197062
DEU,2005,0.29115,-1.37020280063,-1.12281453836,-0.0178362615336,32326.762104,10.3836507143,0.452005608477
DEU,2006,0.30789,-1.20420691577,-1.08111269568,0.0526087935427,33644.470314,10.4236039921,0.556140882162
DEU,2007,0.30506,-1.23226954146,-1.12814744593,-0.026844903451,34694.079966,10.4543243452,0.63621121804
DEU,2008,0.30635,-1.21947774389,-1.03645299079,0.128050432768,35100.784719,10.4659787659,0.666587606413
DEU,2009,0.27803,-1.5003023233,-1.14341070662,-0.0526284461195,33270.423459,10.4124240969,0.527001309327
DEU,2010,0.32168,-1.06746359126,-1.15672820293,-0.0751250961623,34731.674523,10.45540736,0.63903401635
DEU,2011,0.32847,-1.00013312183,-1.11094757382,0.00221007015568,36041.028387,10.4924132459,0.73548713011
DEU,2012,0.32966,-0.988332936462,-1.1661487954,-0.0910388810927,36158.748717,10.4956742098,0.743986592212
DEU,2013,0.32419,-1.04257412465,-1.21343424688,-0.170916076431,36242.67192,10.4979924859,0.750029007913
DEU,2014,0.32416,-1.04287160831,-1.23803422383,-0.2124717157,36922.41189,10.5165740139,0.798460391045
DEU,2015,0.33803,-0.905334994029,-1.2697314247,-0.266016377464,37264.940076,10.5258082193,0.822528666529
DEU,2016,0.331,-0.975045332775,-1.40215197123,-0.489708475808,37850.503782,10.5413995687,0.863166369661
DEU,2017,0.33365,-0.948767609066,-1.44648721464,-0.564602016798,38828.72175,10.566915503,0.929671771612
DEU,2018,0.33539,-0.931513556517,-1.47651622147,-0.615328673071,39212.641923,10.5767544718,0.95531631847
DEU,2019,0.33624,-0.923084852685,-1.57618056812,-0.783687190065,39573.777516,10.585921994,0.97921078917
DEU,2020,0.31263,-1.15720449675,-1.73205302082,-1.04699554313,37974.3,10.5446648941,0.871677199562
DEU,2021,0.33127,-0.972367979794,-1.7534611144,-1.08315927678,39522.132468,10.5846161096,0.975807097881
DEU,2022,0.36928,-0.595456176699,-1.53366504654,-0.711867623656,39976.684839,10.5960516841,1.00561307991
DEU,2023,,,-1.5782108923,-0.787116925771,39268.464144,10.5781770366,0.959024128823
DEU,2024,,,-1.68561459192,-0.9685491851,38966.188716,10.5704495931,0.938883116793
DNK,1995,0.34242,-0.86180321777,-0.630863364994,0.81319482191,31036.15184,10.3429079924,0.345812707125
DNK,1996,0.33548,-0.930621105523,-0.675489865574,0.737809273231,31739.907648,10.3653300844,0.404254237275
DNK,1997,0.33868,-0.898889514628,-0.81086815614,0.509120790357,32606.684864,10.3922726035,0.474477927258
DNK,1998,0.33955,-0.890262488354,-0.909210611236,0.342995285568,33249.958528,10.4118087988,0.525397580237
DNK,1999,0.34,-0.885800233384,-1.11098661829,0.00214411408646,34125.147168,10.4377898451,0.593115262271
DNK,2000,0.36359,-0.651878911758,-1.12867305438,-0.0277327902654,35277.111712,10.4709896392,0.679648078373
DNK,2001,0.36045,-0.683015535324,-1.05012590533,0.104953390634,35486.996768,10.4769216201,0.695109349441
DNK,2002,0.35993,-0.688171918844,-1.01693852572,0.161015344588,35527.852256,10.4780722384,0.698108351231
DNK,2003,0.34657,-0.820651310829,-1.08257002495,0.0501469924781,35592.33984,10.4798857207,0.702835058944
DNK,2004,0.34695,-0.81688318441,-1.25256276122,-0.237014123204,36488.757312,10.5047594733,0.767666661652
DNK,2005,0.3551,-0.736066788851,-1.56750575729,-0.769033220654,37242.981664,10.5252187944,0.820992373942
DNK,2006,0.37647,-0.524159258408,-1.63280482342,-0.879340008439,38534.736064,10.5593153489,0.909862530136
DNK,2007,0.37908,-0.498278179584,-1.58542325343,-0.799300444398,38746.62384,10.5647989043,0.924155012929
DNK,2008,0.37765,-0.512458234265,-1.28916352622,-0.29884215622,38358.09616,10.5547208969,0.897887429574
DNK,2009,0.35076,-0.779102759001,-1.48309295217,-0.626438449684,36252.836896,10.4982729164,0.750759929353
DNK,2010,0.35368,-0.75014768231,-1.54786737373,-0.735858978883,36662.192864,10.5095013359,0.780025976957
DNK,2011,0.35969,-0.690551788161,-1.62858467181,-0.872211095335,36990.2384,10.5184093298,0.803244006505
DNK,2012,0.37566,-0.532191317353,-1.72502317139,-1.03512033334,36852.451264,10.5146774155,0.793517046887
DNK,2013,0.37602,-0.528621513377,-1.71463359469,-1.01756968676,37215.744672,10.5244871946,0.819085513091
DNK,2014,0.37232,-0.565311165349,-2.11465213448,-1.69330308983,37490.517856,10.5318433228,0.838258719066
DNK,2015,0.3769,-0.519895325881,-2.29420999071,-1.99662213423,38016.031584,10.5457632335,0.874539940288
DNK,2016,0.35389,-0.748065296658,-2.30208233324,-2.00992052989,38867.588128,10.5679159722,0.932279420751
DNK,2017,0.35257,-0.761154577902,-2.34549302713,-2.08325227078,39803.258912,10.5917040701,0.994281344495
DNK,2018,0.37372,-0.551428594333,-2.23666247754,-1.8994096977,40341.990592,10.6051481557,1.02932236242
DNK,2019,0.37827,-0.506310238529,-2.55560269418,-2.43818112085,40869.907584,10.6181493153,1.06320892679
DNK,2020,0.37836,-0.505417787536,-2.76980747364,-2.8000276609,40054.4,10.5979938091,1.01067508557
DNK,2021,0.38765,-0.41329701272,-3.18270784047,-3.49752175743,42478.091744,10.6567437336,1.16380243319
DNK,2022,0.43188,0.0252930701763,-2.58483779746,-2.48756667142,42291.037696,10.6523304678,1.15229958109
DNK,2023,,,-2.78504282504,-2.82576405765,42249.38112,10.6513449846,1.14973099188
DNK,2024,,,-2.90895836832,-3.03508903493,43507.890368,10.6806975884,1.22623638996
ESP,1995,0.24264,-1.85123388635,-0.996036992047,0.196323369279,20258.009008,9.91630550091,-0.766095241146
ESP,1996,0.24999,-1.77835038852,-0.967531494975,0.244476428767,20700.066816,9.93789220707,-0.709831082731
ESP,1997,0.27234,-1.55672505836,-1.04379721482,0.11564416406,21353.98064,9.96899344812,-0.628767990493
ESP,1998,0.28519,-1.42930288868,-1.1893927816,-0.130303905912,22181.551056,10.0070161888,-0.529664519513
ESP,1999,0.29166,-1.36514557834,-1.18803612648,-0.128012169185,23070.190288,10.0462965994,-0.427283024791
ESP,2000,0.31044,-1.17892080427,-1.06363800614,0.0821280039105,24159.627808,10.0924382466,-0.307018222534
ESP,2001,0.29051,-1.37654911881,-1.00688201005,0.1780033661,24976.140496,10.125676268,-0.220385769935
ESP,2002,0.26905,-1.58934910025,-0.894145201562,0.368444607374,25256.856,10.1368529226,-0.191254643522
ESP,2003,0.26451,-1.63436829483,-0.938440206159,0.293619040012,25523.24672,10.1473449519,-0.163907942444
ESP,2004,0.27102,-1.56981433961,-0.921001931263,0.323076736761,25911.021136,10.1624236837,-0.124606339684
ESP,2005,0.27013,-1.57863968832,-0.948719026163,0.276255489752,26337.4976,10.178748967,-0.0820556920698
ESP,2006,0.27598,-1.52063037372,-1.00751460731,0.176934747874,26971.306464,10.2025288563,-0.0200751633384
ESP,2007,0.28291,-1.45191164719,-0.923964842173,0.318071624064,27383.960768,10.2177127475,0.0195005298584
ESP,2008,0.26836,-1.59619122454,-0.700373595869,0.695774302146,27145.46568,10.2089653015,-0.00329904355137
ESP,2009,0.21462,-2.12908362912,-0.779215090541,0.562590896383,25906.246208,10.1622393849,-0.125086700712
ESP,2010,0.25906,-1.68841116057,-0.798132099207,0.530635240907,25822.056688,10.1589843161,-0.133570797794
ESP,2011,0.28318,-1.44923429421,-0.856867753979,0.431415729978,25561.446144,10.1488404853,-0.160009944986
ESP,2012,0.29267,-1.35513029496,-0.95822345178,0.260200089244,24822.08624,10.11948911,-0.236512141087
ESP,2013,0.3111,-1.17237616365,-1.18119693619,-0.116459031344,24556.198144,10.1087195716,-0.264582149184
ESP,2014,0.32345,-1.04991205504,-1.29882025008,-0.31515482733,25009.062368,10.1269935329,-0.216952416058
ESP,2015,0.32613,-1.02333684767,-1.44610122968,-0.563949989687,26051.755856,10.1678404482,-0.110487942171
ESP,2016,0.32782,-1.00657860123,-1.42122341974,-0.5219250196,26786.592144,10.1956567482,-0.0379868067094
ESP,2017,0.32144,-1.06984346057,-1.40867708697,-0.500731061568,27512.883824,10.2224096766,0.0317427292977
ESP,2018,0.32886,-0.996265834186,-1.32523121797,-0.359769692488,28048.429696,10.2416879271,0.0819900680141
ESP,2019,0.31141,-1.16930216578,-1.40737730416,-0.498535396691,28372.370864,10.2531710937,0.111920095437
ESP,2020,0.31512,-1.13251335259,-1.66412389503,-0.932245913368,25131.2,10.1318653811,-0.204254302829
ESP,2021,0.33086,-0.976433589877,-1.64793107747,-0.90489211191,26809.712848,10.1965195205,-0.0357380541341
ESP,2022,0.38922,-0.397728700937,-1.47375574458,-0.610665523099,28255.259472,10.2490348952,0.101139399014
ESP,2023,,,-1.45696142442,-0.582295630249,28611.619888,10.2615682041,0.133806544646
ESP,2024,,,-1.49461341128,-0.645899445273,29294.685904,10.2851614101,0.195300496999
EST,1995,0.61145,1.80593112547,-0.517854154814,1.00409621916,9266.555008,9.13416696144,-2.80468169121
EST,1996,0.60142,1.70647242026,-0.566816976127,0.921385518086,9881.067352,9.19837581649,-2.63732604351
EST,1997,0.61829,1.87375740101,-0.512967476997,1.01235106513,11322.987814,9.3345902581,-2.2822931421
EST,1998,0.59513,1.64410001191,-0.397710902812,1.20704883374,11923.72302,9.38628522575,-2.14755401947
EST,1999,0.5651,1.34631886361,-0.467920619949,1.08844670317,11992.868656,9.39206747345,-2.13248301705
EST,2000,0.48,0.502456868254,-0.488981787543,1.05286901605,12994.440594,9.47227689836,-1.92342306342
EST,2001,0.47661,0.46884121415,-0.434682975036,1.14459356806,13843.42423,9.53556561403,-1.75846569117
EST,2002,0.49696,0.670634299995,-0.477143477872,1.07286694235,14901.664396,9.60922819012,-1.5664696164
EST,2003,0.49857,0.686599256664,-0.503126893571,1.02897432197,16130.429138,9.68846277573,-1.35995050958
EST,2004,0.48347,0.53686581213,-0.48576628901,1.0583008137,17339.69793,9.76075382977,-1.17152920594
EST,2005,0.47634,0.466163861168,-0.385936150334,1.22693939573,19094.33343,9.85714689096,-0.92028779728
EST,2006,0.47031,0.406369644576,-0.267433977835,1.42711980821,21085.51979,9.956341818,-0.661743531815
EST,2007,0.46074,0.311472355557,-0.221903159332,1.50403298065,22813.640798,10.0351139167,-0.456429863115
EST,2008,0.45778,0.282120633979,-0.391199176841,1.21804880078,21717.18857,9.98585932598,-0.584808323052
EST,2009,0.42197,-0.0729757003753,-0.305267999292,1.36320849029,18577.560782,9.82970972183,-0.991800756155
EST,2010,0.48463,0.548368513829,-0.350330353145,1.2870866742,19066.779154,9.85570278837,-0.924051744237
EST,2011,0.51035,0.803411175644,-0.412963881041,1.18128266078,20572.646332,9.93171762445,-0.725924677213
EST,2012,0.52949,0.993205753683,-0.559093472516,0.934432486814,21400.574342,9.97117303906,-0.623087047357
EST,2013,0.5363,1.06073454556,-0.639324329966,0.798902092737,21859.119086,9.99237346293,-0.567829705266
EST,2014,0.52952,0.993503237347,-0.701496641395,0.693877191639,22660.79255,10.0283915097,-0.473951321333
EST,2015,0.49978,0.698597764471,-0.68166047147,0.727385545063,23121.416862,10.0485146039,-0.421501959698
EST,2016,0.48492,0.551244189254,-0.758362251566,0.597816663298,23789.478082,10.0769986645,-0.347260355249
EST,2017,0.48858,0.58753719634,-0.808213488183,0.51360520204,25135.47847,10.132035612,-0.203810608634
EST,2018,0.48637,0.565622566378,-0.823265313842,0.488178827102,25995.639784,10.1656841023,-0.116108298775
EST,2019,0.47481,0.450992194271,-0.861569747226,0.42347286338,26848.782556,10.1979757565,-0.0319424824833
EST,2020,0.52202,0.919132321188,-0.997577110696,0.193721715827,25994.6,10.1656441031,-0.116212553741
EST,2021,0.54883,1.18498355615,-1.05863613675,0.0905774378523,28115.499414,10.2440762838,0.0882151438585
EST,2022,0.52108,0.909811166363,-0.948199631414,0.277132880037,27734.678524,10.2304388414,0.0526701555118
EST,2023,,,-0.968096700684,0.243521652079,26300.556442,10.1773453754,-0.0857140499965
EST,2024,,,-1.04393729124,0.115407539238,26108.456348,10.1700145388,-0.104821335197
FIN,1995,0.36477,-0.640177887616,-0.342762717137,1.29987034276,22771.671903,10.0332725821,-0.461229166033
FIN,1996,0.37237,-0.564815359241,-0.421287827741,1.16722139043,23528.038481,10.0659481158,-0.376062795975
FIN,1997,0.36861,-0.602099978542,-0.477839092776,1.07169187125,24959.416276,10.1250064358,-0.222131638054
FIN,1998,0.35274,-0.759468837135,-0.565023485554,0.924415181385,26250.890082,10.1754551753,-0.0906407172316
FIN,1999,0.34394,-0.846730712095,-0.731794968791,0.642695584183,27339.486084,10.2160873129,0.0152639542143
FIN,2000,0.34687,-0.817676474183,-0.739379408444,0.629883529973,28852.559639,10.2699539903,0.155663478342
FIN,2001,0.33541,-0.931315234074,-0.657160836163,0.768771681687,29546.973599,10.2937366013,0.217651100819
FIN,2002,0.33928,-0.892939841336,-0.589403125842,0.883231746971,29972.812748,10.308046008,0.254947514642
FIN,2003,0.34545,-0.831757367642,-0.645846790672,0.787883991997,30503.15439,10.3255853799,0.300662594493
FIN,2004,0.35049,-0.781780111983,-0.641598578817,0.795060306012,31632.598272,10.3619434587,0.395427247028
FIN,2005,0.3557,-0.730117115558,-0.684701152636,0.722249058556,32400.198017,10.3859198134,0.457919848104
FIN,2006,0.35647,-0.722481701499,-0.689669734642,0.713855855508,33573.212971,10.421483795,0.550614744619
FIN,2007,0.3614,-0.673595219277,-0.618238096002,0.834522123353,35207.128171,10.4690038459,0.674472254636
FIN,2008,0.39541,-0.3363479048,-0.439087169825,1.13715375906,35318.438644,10.4721604477,0.682699704537
FIN,2009,0.37754,-0.513549007702,-0.585126695463,0.890455729276,32311.013479,10.3831634257,0.450735526682
FIN,2010,0.38632,-0.426485455185,-0.650602985963,0.779849564314,33182.434919,10.4097759462,0.520099099751
FIN,2011,0.38441,-0.4454252485,-0.527206496168,0.988297727791,33818.64065,10.428767428,0.569598997106
FIN,2012,0.39253,-0.364906336605,-0.58418588867,0.892044992053,33145.671827,10.4086674238,0.517209817849
FIN,2013,0.37596,-0.529216480706,-0.674820759028,0.73893956495,32669.794025,10.3942061999,0.479517703615
FIN,2014,0.36398,-0.648011624118,-0.731437176653,0.643299986416,32373.987294,10.385110518,0.455810479353
FIN,2015,0.352,-0.76680676753,-0.751160843419,0.609981679541,32418.239164,10.3864764806,0.459370760007
FIN,2016,0.35009,-0.785746560845,-0.734527181446,0.638080179717,33162.351378,10.4091705168,0.518521092684
FIN,2017,0.35801,-0.707210873381,-0.72329176791,0.657059660587,34177.421196,10.4393205061,0.597104817294
FIN,2018,0.36019,-0.685593727084,-0.647622949052,0.784883607196,34535.180545,10.4497338094,0.624246324806
FIN,2019,0.3733,-0.555593365638,-0.724025021172,0.655821008692,34967.146876,10.462164239,0.656645323218
FIN,2020,0.35245,-0.76234451256,-0.785394289872,0.55215265171,34039.9,10.435288645,0.586596068499
FIN,2021,0.37583,-0.530505576587,-0.862074094322,0.42262089242,34882.727924,10.4597470838,0.650345186433
FIN,2022,0.40791,-0.212396377868,-0.714656095591,0.671647515058,35051.565828,10.4645755656,0.662930268308
FIN,2023,,,-0.760293767513,0.594553839918,34472.20673,10.4479086763,0.61948924998
FIN,2024,,,-0.824886863073,0.485439616612,34333.664337,10.4438816194,0.608993022913
FRA,1995,0.21799,-2.09566629746,-1.16655301257,-0.0917217070434,26065.82216,10.1683802394,-0.109081016262
FRA,1996,0.22864,-1.99005959652,-1.19887918227,-0.14632885768,26339.14486,10.1788115093,-0.0818926800946
FRA,1997,0.23983,-1.87909818961,-1.2588585276,-0.247649279374,26912.33258,10.2003399208,-0.0257804625966
FRA,1998,0.23952,-1.88217218747,-1.30944801789,-0.333107839492,27741.78008,10.230694862,0.0533374541394
FRA,1999,0.23959,-1.88147805892,-1.43736793516,-0.549197226401,28540.26154,10.259071055,0.127297909546
FRA,2000,0.25704,-1.70844172733,-1.40700960891,-0.497914265577,29521.37944,10.2928700066,0.215392385633
FRA,2001,0.25591,-1.71964694536,-1.28487313889,-0.291594597059,29866.74558,10.3045009525,0.245707588673
FRA,2002,0.24669,-1.81107359163,-1.2172907523,-0.177430698315,29970.07104,10.3079545307,0.254709085679
FRA,2003,0.24049,-1.87255354898,-1.26650174985,-0.260560632383,30050.96192,10.3106499501,0.261734497717
FRA,2004,0.24235,-1.85410956178,-1.28810570225,-0.297055221569,30691.45338,10.3317395033,0.316702863542
FRA,2005,0.24793,-1.79877760015,-1.3182197054,-0.347925458337,31040.92726,10.3430618469,0.346213717625
FRA,2006,0.251,-1.76833510514,-1.40752043531,-0.498777181724,31667.19962,10.3630367119,0.398276730755
FRA,2007,0.25214,-1.75703072588,-1.39220857389,-0.472911540029,32274.51318,10.3820331321,0.447789499797
