freq,int_rt,geo,time,value,status,dataset,dataset_label,dataset_updated,source_url,downloaded_at_utc
A,IRT_DTD,CZ,1996,11.58,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058917+00:00
A,IRT_DTD,CZ,1997,19.31,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058919+00:00
A,IRT_DTD,CZ,1998,13.57,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058922+00:00
A,IRT_DTD,CZ,1999,6.79,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058925+00:00
A,IRT_DTD,CZ,2000,5.25,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058928+00:00
A,IRT_DTD,CZ,2001,4.98,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058930+00:00
A,IRT_DTD,CZ,2002,3.57,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058932+00:00
A,IRT_DTD,CZ,2003,2.28,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058934+00:00
A,IRT_DTD,CZ,2004,2.19,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058936+00:00
A,IRT_DTD,CZ,2005,1.95,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058939+00:00
A,IRT_DTD,CZ,2006,2.1,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058941+00:00
A,IRT_DTD,CZ,2007,2.77,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058943+00:00
A,IRT_DTD,CZ,2008,3.42,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058945+00:00
A,IRT_DTD,CZ,2009,1.58,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058947+00:00
A,IRT_DTD,CZ,2010,0.86,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058950+00:00
A,IRT_DTD,CZ,2011,0.7,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058952+00:00
A,IRT_DTD,CZ,2012,0.57,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058954+00:00
A,IRT_DTD,CZ,2013,0.18,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058956+00:00
A,IRT_DTD,CZ,2014,0.15,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058974+00:00
A,IRT_DTD,DK,1997,3.522,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058976+00:00
A,IRT_DTD,DK,1998,4.1126,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058979+00:00
A,IRT_DTD,DK,1999,3.1045,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058981+00:00
A,IRT_DTD,DK,2000,4.3656,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058984+00:00
A,IRT_DTD,DK,2001,4.6965,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058987+00:00
A,IRT_DTD,DK,2002,3.486,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058989+00:00
A,IRT_DTD,DK,2003,2.4434,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058992+00:00
A,IRT_DTD,DK,2004,2.157,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058995+00:00
A,IRT_DTD,DK,2005,2.1524,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.058997+00:00
