raw_column,z_column,sample_start,sample_end,mean,sd
liq_raw,liq_z,2004,2024,0.8008293691446935,0.5616418740428728
trade_raw,trade_z,2004,2024,1.2421845503748397,0.6093582500565198
debt_raw,debt_z,2004,2024,62.536860670193995,36.46395382797849
log_gdp_pc_raw,log_gdp_pc_z,2004,2024,10.023683025396721,0.6855521369932777
unemployment_raw,unemployment_z,2004,2024,8.390702947845805,4.39154823242856
gov_size_raw,gov_size_z,2004,2024,0.1967133001459991,0.03270228759075275
gi_share_raw,gi_share_z,2004,2024,0.0384815033641671,0.010829775485517463
